TransactionID,Month,DayOfWeek,Category,Quantity,SalesAmount,CostPrice,Profit,Discount(%),CustomerType,PaymentMethod
246,February,Sunday,Breakfast Cereals,4,50.13,39.28,10.85,10,Regular,Cash
609,April,Friday,Spices & Condiments,3,40.6,30.29,10.31,0,Regular,Cash
1177,June,Tuesday,Organic Foods,5,115.12,87.24,27.88,0,Regular,Cash
255,February,Monday,Household,5,23.43,17.35,6.08,0,Club-More,Card
1299,July,Friday,Organic Foods,2,104.01,81.12,22.89,15,Regular,Card
618,April,Thursday,Home Furnishing,2,26.21,21.9,4.31,5,Club-More,Card
450,March,Saturday,Gift Items,4,39.12,31.48,7.64,0,Regular,Card
1477,August,Wednesday,Beverages,4,108.34,79.61,28.73,0,Regular,Card
443,March,Wednesday,Jewellery & Accessories,1,509.3,437.03,72.27,0,Club-More,Card
857,May,Tuesday,Soft Drinks,4,241.94,202.32,39.62,10,Regular,Cash
1474,August,Tuesday,Rice & Grains,5,48.65,43.08,5.57,0,Club-More,Cash
237,February,Sunday,Kitchenware,4,265.8,189.37,76.43,0,Club-More,Card
843,May,Sunday,Snacks,2,61.62,47.08,14.54,5,Regular,Card
418,March,Friday,Jewellery & Accessories,3,624.57,519.87,104.7,5,Club-More,Card
1459,August,Tuesday,Imitation Jewelry,4,52.78,38.31,14.47,0,Regular,Card
1168,June,Monday,Stationery,5,105.98,83.78,22.2,5,Walk-in,Card
935,May,Friday,Baby Products,5,90.99,78.17,12.82,15,Walk-in,Card
1140,June,Tuesday,Home Furnishing,3,38.7,31.49,7.21,0,Regular,Cash
1717,September,Monday,Confectionery,1,43.11,37.92,5.19,0,Walk-in,Card
1502,August,Monday,Pulses & Lentils,4,51.07,43.51,7.56,10,Regular,Card
882,May,Sunday,IT Products,1,83.18,72.49,10.69,10,Club-More,Card
1647,September,Saturday,Jewellery & Accessories,5,529.58,438.17,91.41,5,Club-More,Card
925,May,Friday,Beverages,4,158.8,122.47,36.33,0,Club-More,Cash
1132,June,Friday,Home Furnishing,3,74.68,57.53,17.15,0,Regular,Card
573,March,Friday,Baby Products,1,88.27,71.16,17.11,10,Regular,Card
903,May,Wednesday,Soft Drinks,5,110.77,78.9,31.87,0,Walk-in,Card
1451,August,Sunday,Home Appliance,2,425.5,375.74,49.76,0,Regular,Card
1542,August,Saturday,Beverages,4,94.45,81.51,12.94,0,Regular,Card
1125,June,Wednesday,Watch & Accessories,2,82.75,66.4,16.35,5,Regular,Card
318,February,Monday,Gift Items,3,98.0,74.99,23.01,0,Club-More,Card
1674,September,Tuesday,Energy Drinks,2,99.65,85.52,14.13,0,Regular,Card
101,January,Sunday,Household,1,49.25,34.74,14.51,0,Club-More,Card
1346,July,Friday,Health & Beauty,4,16.94,12.96,3.98,0,Walk-in,Wallet
1692,September,Tuesday,Cleaning Supplies,1,72.6,52.84,19.76,0,Club-More,Cash
727,April,Sunday,Pet Care,5,75.68,64.16,11.52,5,Regular,Cash
1446,August,Monday,Pulses & Lentils,3,55.67,47.57,8.1,0,Walk-in,Card
1355,July,Sunday,Pet Care,1,132.1,114.12,17.98,0,Club-More,Card
1375,July,Wednesday,Fish,5,145.26,130.13,15.13,0,Club-More,Card
1661,September,Friday,Beverages,3,44.37,35.15,9.22,0,Regular,Card
1496,August,Tuesday,Oils & Ghee,3,24.56,17.92,6.64,0,Walk-in,Card
1575,August,Wednesday,Watch & Accessories,1,35.94,32.11,3.83,0,Club-More,Cash
1509,August,Wednesday,Medicine,4,113.84,90.36,23.48,0,Club-More,Card
1263,July,Friday,Roastery,1,102.59,75.19,27.4,0,Regular,Cash
1471,August,Sunday,Canned Foods,5,72.93,65.08,7.85,0,Club-More,Card
186,January,Tuesday,Stationery Premium,4,37.58,27.4,10.18,5,Regular,Card
762,April,Sunday,Stationery,1,234.15,201.01,33.14,0,Club-More,Cash
559,March,Tuesday,Bakery,3,42.24,37.59,4.65,0,Club-More,Card
138,January,Monday,Dry Fruits & Nuts,5,128.88,107.02,21.86,5,Regular,Wallet
273,February,Tuesday,Chilled & Dairy,5,101.34,71.76,29.58,0,Walk-in,Card
1580,August,Sunday,Cleaning Supplies,1,78.22,61.16,17.06,0,Club-More,Wallet
929,May,Thursday,Imitation Jewelry,2,72.91,59.39,13.52,5,Club-More,Cash
1634,September,Wednesday,Baby Products,1,148.26,130.2,18.06,0,Club-More,Cash
361,February,Sunday,Water & Juices,4,113.25,98.85,14.4,5,Regular,Cash
1706,September,Tuesday,Deli & Ready Meals,5,126.21,89.21,37.0,0,Club-More,Card
92,January,Thursday,Personal Care,4,68.12,59.58,8.54,0,Walk-in,Card
1785,September,Thursday,Medicine,4,227.69,179.06,48.63,5,Regular,Card
1815,September,Thursday,Cleaning Supplies,2,35.46,30.63,4.83,0,Regular,Card
828,May,Monday,Breakfast Cereals,1,68.5,56.17,12.33,0,Regular,Cash
331,February,Wednesday,FMCG Non-Food,1,88.86,79.2,9.66,5,Club-More,Cash
60,January,Friday,Seasonal Products,5,114.0,80.62,33.38,0,Club-More,Wallet
466,March,Wednesday,Personal Care,1,90.46,72.03,18.43,0,Club-More,Card
971,May,Monday,Dry Fruits & Nuts,5,66.76,58.68,8.08,5,Regular,Cash
1501,August,Friday,Gift Items,3,95.64,81.42,14.22,0,Regular,Card
1231,July,Thursday,Canned Foods,1,98.97,89.04,9.93,0,Regular,Wallet
654,April,Saturday,FMCG Food,2,75.85,63.43,12.42,0,Walk-in,Cash
392,February,Wednesday,Home Furnishing,2,77.23,66.97,10.26,0,Club-More,Card
1406,July,Thursday,IT Products,4,107.6,75.77,31.83,0,Walk-in,Card
1704,September,Wednesday,Canned Foods,1,82.55,72.72,9.83,0,Club-More,Cash
695,April,Tuesday,Cleaning Supplies,5,94.0,80.15,13.85,10,Regular,Cash
1076,June,Friday,Dry Fruits & Nuts,3,53.84,42.55,11.29,0,Club-More,Cash
1420,August,Monday,Beverages,3,62.5,49.21,13.29,0,Regular,Cash
460,March,Monday,FMCG Non-Food,3,19.12,13.41,5.71,0,Regular,Card
375,February,Friday,Home Appliance,4,378.95,329.18,49.77,0,Walk-in,Card
1306,July,Tuesday,Kitchenware,3,77.6,62.18,15.42,5,Club-More,Wallet
17,January,Wednesday,Home Furnishing,3,54.82,44.8,10.02,5,Regular,Card
778,April,Wednesday,Footwear,4,41.49,36.66,4.83,0,Regular,Card
1772,September,Sunday,Beverages,3,180.16,162.09,18.07,0,Regular,Cash
238,February,Thursday,Footwear,2,105.32,87.51,17.81,0,Regular,Card
1417,August,Wednesday,Chilled & Dairy,3,109.45,96.44,13.01,0,Regular,Card
156,January,Wednesday,Deli & Ready Meals,3,85.63,76.83,8.8,0,Club-More,Cash
484,March,Thursday,Footwear,3,77.39,62.02,15.37,5,Club-More,Cash
1796,September,Monday,Beverages,4,53.49,45.8,7.69,0,Regular,Card
1679,September,Thursday,Bakery,1,53.81,40.46,13.35,15,Regular,Card
1277,July,Saturday,Water & Juices,1,69.79,50.92,18.87,10,Regular,Wallet
1027,June,Tuesday,Roastery,2,38.16,29.01,9.15,10,Regular,Wallet
1073,June,Tuesday,Household,3,114.35,82.03,32.32,10,Club-More,Wallet
498,March,Monday,Home Furnishing,4,90.01,75.19,14.82,0,Regular,Card
743,April,Saturday,Toys & Sports,1,123.72,107.48,16.24,10,Regular,Card
298,February,Monday,Household,2,101.38,80.04,21.34,10,Club-More,Cash
594,March,Monday,Home Appliance,4,271.92,211.28,60.64,5,Regular,Wallet
518,March,Sunday,Cleaning Supplies,3,151.03,107.6,43.43,0,Regular,Card
608,April,Tuesday,Pulses & Lentils,3,86.18,61.79,24.39,10,Regular,Card
953,May,Friday,Footwear,4,64.8,49.0,15.8,0,Regular,Cash
292,February,Wednesday,Soft Drinks,2,14.85,12.61,2.24,0,Regular,Wallet
1020,June,Wednesday,Garments,1,52.65,39.01,13.64,10,Regular,Wallet
142,January,Saturday,Dry Fruits & Nuts,3,47.97,41.65,6.32,0,Club-More,Card
1624,August,Monday,Watch & Accessories,2,137.48,117.96,19.52,0,Walk-in,Wallet
878,May,Sunday,Water & Juices,4,117.37,86.1,31.27,10,Regular,Card
1479,August,Saturday,Personal Care,2,48.26,35.55,12.71,0,Club-More,Wallet
1195,July,Monday,Dry Fruits & Nuts,3,73.88,54.02,19.86,0,Regular,Wallet
917,May,Monday,Home Furnishing,2,58.49,49.3,9.19,0,Club-More,Cash
125,January,Friday,Ice Cream,4,29.35,21.72,7.63,0,Club-More,Wallet
591,March,Thursday,Baby Products,5,114.55,90.72,23.83,0,Regular,Cash
1591,August,Tuesday,Pet Care,2,63.06,49.09,13.97,15,Walk-in,Card
1115,June,Thursday,Watch & Accessories,5,75.19,53.14,22.05,0,Regular,Card
44,January,Wednesday,IT Products,1,201.86,179.93,21.93,0,Regular,Card
516,March,Sunday,Household,3,56.43,45.65,10.78,5,Club-More,Card
1515,August,Sunday,Snacks,4,72.8,53.67,19.13,0,Club-More,Card
929,May,Sunday,Seasonal Products,3,160.48,112.51,47.97,5,Club-More,Card
1113,June,Sunday,FMCG Non-Food,2,84.31,62.22,22.09,0,Walk-in,Cash
1734,September,Thursday,Jewellery & Accessories,1,352.86,293.08,59.78,0,Club-More,Card
168,January,Friday,Toys & Sports,2,29.64,26.65,2.99,0,Walk-in,Card
925,May,Wednesday,Health & Beauty,5,72.33,55.37,16.96,0,Regular,Card
1271,July,Sunday,IT Products,1,74.13,66.41,7.72,0,Regular,Card
867,May,Friday,Canned Foods,5,120.93,108.49,12.44,0,Regular,Cash
370,February,Tuesday,Biscuits & Cookies,1,118.69,92.83,25.86,0,Walk-in,Cash
828,May,Thursday,Energy Drinks,2,104.42,87.01,17.41,0,Regular,Card
1196,July,Thursday,Pulses & Lentils,3,99.82,82.14,17.68,5,Regular,Cash
342,February,Wednesday,Soft Drinks,5,78.96,65.75,13.21,0,Walk-in,Card
1073,June,Wednesday,Cleaning Supplies,3,60.5,53.64,6.86,0,Walk-in,Card
1152,June,Saturday,Rice & Grains,4,99.17,87.48,11.69,0,Regular,Card
108,January,Monday,Pulses & Lentils,5,54.23,45.96,8.27,0,Regular,Card
918,May,Sunday,Imitation Jewelry,1,151.19,115.2,35.99,5,Club-More,Cash
1682,September,Thursday,Home Appliance,5,124.77,90.4,34.37,0,Regular,Card
308,February,Saturday,Toys & Sports,1,88.22,66.92,21.3,0,Regular,Cash
1850,September,Thursday,Electronics,1,551.67,460.15,91.52,0,Regular,Card
1358,July,Sunday,Watch & Accessories,3,56.52,49.94,6.58,0,Regular,Cash
1347,July,Saturday,Imitation Jewelry,5,123.82,92.53,31.29,0,Walk-in,Cash
1255,July,Sunday,Confectionery,1,81.97,72.92,9.05,5,Walk-in,Card
353,February,Monday,Medicine,3,38.08,30.47,7.61,0,Regular,Cash
1667,September,Thursday,FMCG Food,4,86.91,72.88,14.03,0,Regular,Cash
172,January,Saturday,Deli & Ready Meals,2,121.45,89.45,32.0,0,Regular,Card
513,March,Wednesday,Oils & Ghee,1,53.37,41.19,12.18,0,Club-More,Card
921,May,Friday,Ice Cream,5,50.68,43.18,7.5,0,Regular,Cash
535,March,Thursday,Fruits & Vegetables,5,107.45,83.12,24.33,0,Regular,Cash
1194,July,Wednesday,Footwear,5,85.94,71.85,14.09,0,Club-More,Card
1197,July,Monday,Confectionery,1,23.0,19.05,3.95,0,Walk-in,Wallet
512,March,Sunday,Kitchenware,2,33.35,28.42,4.93,0,Regular,Cash
909,May,Sunday,Deli & Ready Meals,1,87.69,64.93,22.76,15,Regular,Card
1798,September,Sunday,Canned Foods,2,198.85,139.5,59.35,0,Regular,Card
1579,August,Saturday,Fruits & Vegetables,2,154.79,115.85,38.94,0,Regular,Card
151,January,Sunday,Chilled & Dairy,1,92.62,68.74,23.88,0,Regular,Cash
1730,September,Saturday,Medicine,2,149.3,120.48,28.82,0,Club-More,Card
1305,July,Tuesday,Fruits & Vegetables,3,220.24,173.66,46.58,5,Club-More,Card
1056,June,Sunday,Electronics,2,889.3,757.76,131.54,0,Regular,Wallet
1006,June,Friday,Stationery Premium,1,92.23,76.4,15.83,5,Walk-in,Wallet
1569,August,Friday,Health & Beauty,1,113.16,85.11,28.05,0,Walk-in,Cash
1711,September,Saturday,Tobacco & Accessories,1,31.05,26.52,4.53,0,Regular,Card
1839,September,Wednesday,Energy Drinks,3,331.39,254.84,76.55,5,Regular,Card
1830,September,Thursday,Biscuits & Cookies,2,38.57,30.55,8.02,0,Regular,Card
1669,September,Sunday,Toys & Sports,5,113.44,85.26,28.18,0,Regular,Cash
776,April,Tuesday,Cleaning Supplies,3,64.24,54.47,9.77,0,Regular,Card
684,April,Wednesday,Stationery Premium,3,59.08,48.2,10.88,0,Club-More,Cash
1475,August,Sunday,Breakfast Cereals,4,83.34,67.51,15.83,0,Club-More,Wallet
1510,August,Thursday,Fish,3,70.89,57.17,13.72,5,Club-More,Card
764,April,Friday,Home Appliance,5,1026.29,726.26,300.03,10,Club-More,Cash
386,February,Friday,Breakfast Cereals,3,40.17,31.45,8.72,0,Club-More,Cash
1245,July,Tuesday,FMCG Food,5,58.85,41.3,17.55,5,Regular,Card
1231,July,Tuesday,FMCG Food,2,27.67,19.78,7.89,5,Regular,Cash
1540,August,Friday,Garments,2,128.38,94.44,33.94,0,Walk-in,Wallet
1322,July,Sunday,Kitchenware,4,58.98,52.3,6.68,10,Regular,Cash
1492,August,Tuesday,Home Appliance,5,257.49,207.82,49.67,0,Club-More,Card
1437,August,Wednesday,Rice & Grains,1,95.73,78.22,17.51,5,Walk-in,Cash
1445,August,Thursday,Water & Juices,1,131.91,118.25,13.66,0,Regular,Card
728,April,Sunday,Biscuits & Cookies,3,39.25,34.1,5.15,0,Club-More,Cash
1755,September,Sunday,Health & Beauty,2,60.02,52.63,7.39,0,Regular,Card
437,March,Saturday,Health & Beauty,4,64.21,53.55,10.66,5,Regular,Cash
1713,September,Saturday,Pulses & Lentils,5,68.51,61.09,7.42,0,Regular,Card
770,April,Tuesday,Snacks,3,65.69,55.28,10.41,5,Regular,Card
1095,June,Monday,Household,4,91.43,65.96,25.47,0,Regular,Card
1636,September,Friday,Bakery,5,110.06,93.08,16.98,5,Regular,Cash
419,March,Friday,Health & Beauty,5,114.49,81.53,32.96,0,Club-More,Card
1735,September,Saturday,Medicine,4,145.94,107.77,38.17,0,Regular,Card
1847,September,Saturday,Tobacco & Accessories,3,83.44,61.01,22.43,15,Club-More,Cash
1191,July,Friday,Toys & Sports,5,85.28,59.9,25.38,0,Club-More,Cash
1213,July,Sunday,Fish,3,141.8,109.16,32.64,0,Club-More,Cash
482,March,Wednesday,Spices & Condiments,5,41.83,33.52,8.31,0,Club-More,Card
1351,July,Tuesday,Stationery,2,119.54,89.61,29.93,0,Walk-in,Wallet
1206,July,Monday,Medicine,5,48.3,36.34,11.96,0,Regular,Card
1360,July,Tuesday,Breakfast Cereals,5,180.54,145.92,34.62,0,Club-More,Card
359,February,Wednesday,Watch & Accessories,2,29.7,22.65,7.05,5,Regular,Cash
1812,September,Sunday,Jewellery & Accessories,1,569.71,464.67,105.04,5,Club-More,Card
951,May,Saturday,Soft Drinks,3,77.67,69.81,7.86,0,Regular,Cash
1533,August,Monday,Dry Fruits & Nuts,3,250.37,212.59,37.78,0,Regular,Cash
9,January,Monday,Watch & Accessories,4,50.88,41.78,9.1,5,Club-More,Cash
817,May,Friday,Rice & Grains,2,88.92,65.68,23.24,0,Walk-in,Cash
1002,June,Tuesday,Medicine,1,159.47,138.6,20.87,10,Club-More,Card
572,March,Sunday,Canned Foods,5,118.04,90.45,27.59,0,Club-More,Cash
1362,July,Monday,Baby Products,5,65.28,46.66,18.62,0,Walk-in,Cash
818,May,Friday,Home Furnishing,1,78.89,59.47,19.42,0,Walk-in,Cash
897,May,Friday,Electronics,5,947.68,807.78,139.9,0,Walk-in,Card
1523,August,Tuesday,Energy Drinks,3,50.15,42.02,8.13,0,Regular,Card
1579,August,Tuesday,Baby Products,1,66.81,51.88,14.93,0,Regular,Card
356,February,Sunday,Frozen Foods,2,42.97,37.17,5.8,0,Club-More,Wallet
868,May,Monday,Deli & Ready Meals,3,83.35,74.81,8.54,0,Walk-in,Cash
1126,June,Friday,Snacks,5,46.29,34.65,11.64,0,Regular,Cash
1060,June,Friday,Electronics,2,522.62,465.81,56.81,5,Regular,Cash
219,February,Wednesday,Medicine,1,19.69,16.33,3.36,0,Regular,Card
1084,June,Saturday,Luggage,1,74.95,53.17,21.78,0,Club-More,Cash
1182,June,Wednesday,Canned Foods,5,108.13,88.07,20.06,15,Regular,Card
1569,August,Monday,Chilled & Dairy,2,180.73,130.35,50.38,0,Club-More,Card
1202,July,Friday,Electronics,1,613.18,520.06,93.12,0,Regular,Card
799,April,Thursday,Imitation Jewelry,2,39.41,29.76,9.65,0,Regular,Cash
1364,July,Sunday,Home Furnishing,5,35.42,30.61,4.81,0,Club-More,Card
1442,August,Monday,FMCG Food,4,116.13,82.79,33.34,15,Club-More,Wallet
1380,July,Saturday,FMCG Food,3,37.9,32.09,5.81,0,Regular,Card
1218,July,Sunday,Baby Products,1,96.34,77.03,19.31,0,Club-More,Cash
161,January,Sunday,Medicine,5,113.18,95.36,17.82,0,Regular,Card
1179,June,Tuesday,Garments,4,88.33,65.73,22.6,0,Club-More,Cash
1679,September,Monday,IT Products,3,70.02,56.29,13.73,15,Regular,Cash
86,January,Tuesday,Breakfast Cereals,1,98.88,73.57,25.31,15,Club-More,Cash
887,May,Tuesday,Household,5,102.15,77.79,24.36,0,Regular,Wallet
1423,August,Wednesday,Luggage,1,122.49,99.94,22.55,0,Regular,Cash
263,February,Friday,Medicine,2,63.62,52.81,10.81,0,Walk-in,Wallet
188,January,Tuesday,Footwear,5,36.15,31.46,4.69,0,Walk-in,Cash
992,May,Monday,Seasonal Products,4,79.19,68.05,11.14,0,Regular,Card
240,February,Sunday,Tobacco & Accessories,4,46.15,33.9,12.25,0,Regular,Card
1518,August,Tuesday,Butchery,4,71.33,57.38,13.95,0,Walk-in,Card
975,May,Tuesday,Organic Foods,5,58.99,50.01,8.98,0,Club-More,Card
1058,June,Friday,Beverages,2,69.39,58.57,10.82,0,Regular,Card
1631,August,Tuesday,Chilled & Dairy,5,116.03,97.25,18.78,0,Walk-in,Card
916,May,Saturday,Snacks,1,42.43,31.53,10.9,15,Club-More,Cash
350,February,Wednesday,Oils & Ghee,4,215.06,156.94,58.12,0,Club-More,Card
1602,August,Friday,Luggage,2,96.19,78.33,17.86,5,Walk-in,Cash
1746,September,Sunday,Butchery,4,57.6,48.13,9.47,0,Club-More,Cash
400,March,Saturday,Water & Juices,3,22.71,16.73,5.98,5,Club-More,Cash
53,January,Sunday,Luggage,4,97.07,74.52,22.55,0,Club-More,Card
1190,July,Monday,Fruits & Vegetables,2,50.79,43.72,7.07,0,Walk-in,Cash
830,May,Tuesday,Deli & Ready Meals,3,88.33,72.73,15.6,5,Walk-in,Card
1837,September,Saturday,Footwear,3,78.93,56.51,22.42,0,Regular,Card
663,April,Saturday,Stationery,3,17.12,13.74,3.38,0,Regular,Cash
139,January,Sunday,Stationery,3,48.42,34.73,13.69,0,Club-More,Cash
1037,June,Wednesday,IT Products,4,25.36,21.84,3.52,0,Club-More,Card
1355,July,Tuesday,Breakfast Cereals,4,46.82,41.01,5.81,5,Club-More,Card
782,April,Thursday,Baby Products,2,79.94,71.83,8.11,0,Regular,Cash
116,January,Tuesday,Electronics,5,486.72,413.19,73.53,5,Walk-in,Wallet
125,January,Saturday,Frozen Foods,2,22.41,19.13,3.28,0,Walk-in,Card
1746,September,Thursday,Confectionery,5,16.73,13.29,3.44,0,Walk-in,Cash
826,May,Monday,Snacks,3,138.46,110.96,27.5,0,Regular,Cash
1050,June,Wednesday,Rice & Grains,4,57.85,50.88,6.97,0,Club-More,Card
499,March,Monday,Fruits & Vegetables,4,52.72,43.79,8.93,0,Regular,Cash
1295,July,Thursday,Personal Care,4,80.73,72.02,8.71,10,Regular,Cash
1412,August,Monday,Confectionery,2,33.34,25.73,7.61,0,Walk-in,Card
534,March,Monday,Water & Juices,3,146.87,103.92,42.95,0,Regular,Cash
261,February,Tuesday,Beverages,3,172.96,130.46,42.5,0,Club-More,Cash
431,March,Thursday,Fruits & Vegetables,5,37.87,33.78,4.09,0,Club-More,Wallet
616,April,Thursday,FMCG Non-Food,2,44.99,32.94,12.05,0,Regular,Card
1347,July,Tuesday,Biscuits & Cookies,3,40.08,29.17,10.91,0,Club-More,Cash
1105,June,Tuesday,Chilled & Dairy,1,88.05,75.87,12.18,0,Regular,Card
879,May,Thursday,Stationery,1,69.25,52.63,16.62,0,Walk-in,Card
371,February,Friday,Tobacco & Accessories,4,65.3,54.63,10.67,0,Regular,Cash
888,May,Saturday,Electronics,2,230.37,171.86,58.51,0,Regular,Cash
1617,August,Thursday,Fish,2,67.42,54.48,12.94,0,Club-More,Cash
632,April,Sunday,Butchery,4,69.94,54.78,15.16,15,Club-More,Card
1647,September,Thursday,Water & Juices,5,70.27,55.62,14.65,0,Walk-in,Cash
844,May,Tuesday,Household,2,84.09,75.45,8.64,10,Walk-in,Cash
548,March,Thursday,Electronics,3,491.93,412.48,79.45,5,Regular,Cash
688,April,Wednesday,Personal Care,5,101.62,77.57,24.05,0,Regular,Cash
623,April,Sunday,Canned Foods,4,117.83,103.74,14.09,0,Regular,Cash
1077,June,Sunday,Home Appliance,4,519.09,383.51,135.58,0,Walk-in,Card
384,February,Monday,Fruits & Vegetables,2,97.47,72.58,24.89,0,Regular,Card
1269,July,Saturday,Cleaning Supplies,4,152.06,131.52,20.54,5,Regular,Cash
695,April,Saturday,Deli & Ready Meals,3,112.31,91.02,21.29,0,Regular,Wallet
1479,August,Thursday,Pulses & Lentils,3,23.86,21.24,2.62,0,Club-More,Card
1638,September,Wednesday,Luggage,5,134.27,102.93,31.34,15,Club-More,Cash
185,January,Friday,Baby Products,1,56.08,43.22,12.86,5,Regular,Card
1288,July,Friday,Spices & Condiments,5,34.15,29.27,4.88,0,Club-More,Card
424,March,Saturday,Household,2,85.08,75.43,9.65,5,Walk-in,Card
816,May,Wednesday,Biscuits & Cookies,4,47.36,38.7,8.66,0,Club-More,Card
642,April,Thursday,Tobacco & Accessories,5,80.61,68.54,12.07,0,Club-More,Card
1384,July,Friday,Footwear,3,60.26,43.86,16.4,0,Club-More,Cash
1203,July,Tuesday,Deli & Ready Meals,4,153.41,121.88,31.53,0,Regular,Card
1572,August,Saturday,Spices & Condiments,4,20.77,16.71,4.06,0,Club-More,Card
189,January,Saturday,Rice & Grains,5,53.05,44.75,8.3,0,Regular,Cash
1587,August,Sunday,Seasonal Products,4,96.48,79.0,17.48,0,Club-More,Card
639,April,Wednesday,Health & Beauty,4,107.01,81.02,25.99,0,Club-More,Wallet
154,January,Thursday,Canned Foods,4,29.48,21.56,7.92,0,Club-More,Cash
1483,August,Monday,Roastery,4,113.86,99.62,14.24,0,Walk-in,Cash
1619,August,Sunday,Rice & Grains,3,67.33,50.28,17.05,10,Regular,Cash
173,January,Friday,Medicine,3,121.49,95.44,26.05,0,Regular,Card
130,January,Thursday,Roastery,4,36.91,33.07,3.84,15,Regular,Cash
1042,June,Sunday,Gift Items,1,10.68,7.86,2.82,5,Regular,Cash
1839,September,Sunday,Footwear,2,33.61,25.09,8.52,0,Club-More,Card
1092,June,Monday,Household,5,77.99,59.24,18.75,0,Walk-in,Card
1153,June,Monday,Fish,3,76.84,66.01,10.83,0,Regular,Card
47,January,Friday,Deli & Ready Meals,3,71.56,56.32,15.24,0,Club-More,Card
1365,July,Monday,Energy Drinks,3,64.41,57.61,6.8,0,Walk-in,Cash
1642,September,Tuesday,Watch & Accessories,5,214.0,164.42,49.58,0,Walk-in,Cash
1831,September,Thursday,Health & Beauty,4,15.34,13.19,2.15,0,Club-More,Cash
1295,July,Monday,Confectionery,1,86.71,65.47,21.24,5,Club-More,Card
793,April,Tuesday,Ice Cream,4,45.06,34.96,10.1,0,Club-More,Card
641,April,Saturday,Spices & Condiments,3,108.13,76.54,31.59,5,Regular,Card
1454,August,Monday,Jewellery & Accessories,5,341.98,296.94,45.04,0,Club-More,Wallet
340,February,Saturday,Ice Cream,5,73.34,65.87,7.47,5,Walk-in,Card
1361,July,Saturday,Footwear,5,74.29,63.44,10.85,0,Regular,Card
1398,July,Thursday,Water & Juices,1,50.55,42.37,8.18,0,Regular,Card
603,April,Tuesday,Ice Cream,2,66.18,58.26,7.92,0,Walk-in,Cash
1756,September,Tuesday,Luggage,5,87.09,66.48,20.61,0,Club-More,Cash
1216,July,Thursday,FMCG Food,4,70.15,60.64,9.51,5,Regular,Card
1235,July,Thursday,Fish,5,102.03,78.48,23.55,0,Walk-in,Cash
80,January,Friday,Biscuits & Cookies,2,16.76,12.1,4.66,0,Regular,Card
131,January,Tuesday,Soft Drinks,3,72.96,53.41,19.55,0,Regular,Card
962,May,Monday,Fruits & Vegetables,3,112.98,85.34,27.64,0,Regular,Card
833,May,Saturday,Jewellery & Accessories,1,496.97,383.21,113.76,0,Regular,Card
302,February,Monday,Seasonal Products,3,19.54,14.1,5.44,0,Walk-in,Cash
1353,July,Tuesday,Spices & Condiments,4,64.92,58.39,6.53,0,Club-More,Cash
284,February,Tuesday,Canned Foods,3,42.53,31.35,11.18,0,Club-More,Card
1481,August,Tuesday,Roastery,5,111.23,91.67,19.56,10,Regular,Cash
1325,July,Thursday,Organic Foods,1,77.44,69.01,8.43,0,Regular,Card
1460,August,Monday,Chilled & Dairy,4,82.28,66.67,15.61,0,Regular,Card
388,February,Saturday,Spices & Condiments,3,68.93,61.35,7.58,0,Walk-in,Card
524,March,Wednesday,Household,1,34.45,26.28,8.17,0,Regular,Card
27,January,Monday,Spices & Condiments,5,186.4,162.63,23.77,0,Regular,Cash
201,January,Sunday,Pet Care,5,106.57,87.44,19.13,0,Regular,Card
913,May,Monday,Snacks,2,68.0,55.8,12.2,5,Regular,Cash
1332,July,Friday,Jewellery & Accessories,1,388.02,323.61,64.41,0,Regular,Card
1535,August,Friday,Electronics,4,336.77,263.13,73.64,5,Regular,Card
1426,August,Thursday,Toys & Sports,4,42.94,31.33,11.61,0,Walk-in,Card
1851,September,Friday,Fruits & Vegetables,3,185.66,136.6,49.06,0,Walk-in,Wallet
1821,September,Tuesday,Beverages,4,175.73,150.41,25.32,5,Regular,Card
1111,June,Tuesday,Oils & Ghee,4,160.75,134.55,26.2,0,Regular,Card
85,January,Friday,Baby Products,1,120.3,87.52,32.78,0,Walk-in,Wallet
488,March,Monday,Bakery,1,137.66,101.7,35.96,0,Walk-in,Cash
595,April,Saturday,Energy Drinks,4,92.91,72.53,20.38,15,Club-More,Cash
984,May,Friday,Soft Drinks,1,49.77,35.95,13.82,0,Regular,Card
961,May,Wednesday,Soft Drinks,5,98.57,73.97,24.6,5,Regular,Cash
1301,July,Tuesday,Breakfast Cereals,4,55.5,43.79,11.71,0,Club-More,Wallet
1787,September,Wednesday,Personal Care,4,62.47,55.63,6.84,0,Regular,Card
1786,September,Wednesday,Pet Care,4,32.51,25.71,6.8,10,Regular,Card
659,April,Thursday,Personal Care,2,78.15,68.63,9.52,5,Regular,Cash
1011,June,Wednesday,Organic Foods,3,184.77,133.37,51.4,0,Regular,Wallet
602,April,Tuesday,FMCG Food,1,107.78,85.28,22.5,0,Club-More,Wallet
1178,June,Thursday,Medicine,4,100.44,83.86,16.58,5,Club-More,Cash
1491,August,Monday,Tobacco & Accessories,2,59.24,41.49,17.75,5,Walk-in,Cash
251,February,Saturday,Ice Cream,3,68.19,48.38,19.81,0,Club-More,Card
795,April,Monday,Imitation Jewelry,3,34.58,25.33,9.25,0,Walk-in,Card
1490,August,Tuesday,Rice & Grains,4,127.97,104.36,23.61,0,Club-More,Card
